"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,"Total clicks","Matched Audience Targeting Consumption (Photo Click)","Other Clicks","Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions","Link Clicks","Negative feedback from users: Hide"
122184356894383179,61561495390240,"JUANKada Host Ikay","Goodmorning Kikays! 🌸

Salamat sa palikipag kulitan at pakikipag laro sa color game live kanina!

Kita kits uli tayo, 10pm to 5am later at salubungin ang bagong taon with me 

See you! 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Goodmorning Kikays! 🌸

Salamat sa palikipag kulitan at pakikipag laro sa color game live kanina!

Kita kits uli tayo, 10pm to 5am later at salubungin ang bagong taon with me 

See you! 🥰

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",17,"12/30/2025 20:11",uploaded,https://www.facebook.com/reel/3293167107529253/,0,0,Videos,,,,,Lifetime,2270,616,81,74,5,2,83,,83,15479.525,9.49,0,0,0
122184259652383179,61561495390240,"JUANKada Host Ikay","Sending a little love and glow to all my Kikays today! 🌸

How are you feeling right now?

Comment a GIF that best describes your mood!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Sending a little love and glow to all my Kikays today! 🌸

How are you feeling right now?

Comment a GIF that best describes your mood!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",18,"12/29/2025 21:28",N/A,https://www.facebook.com/reel/1234450511887590/,0,0,Videos,,,,,Lifetime,1406,407,47,40,4,3,42,,42,8948.223,8.877,0,0,0
122184234140383179,61561495390240,"JUANKada Host Ikay","Drop a “🌸” kung napanood mo ’ko kagabi sa Color Game!

See you ulit mamaya, Kikays! 💖✨

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,"12/29/2025 16:00",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid05uRQhanJaVGn58Q5kttqJrSSRcwimzrXt1TH3eA4TEPzd8ivQiQKgX3yQrjwQ1NUl,0,0,Photos,,,,,Lifetime,680,244,23,20,3,0,60,22,38,,,,,
122184198722383179,61561495390240,"JUANKada Host Ikay","Uy! Don’t miss out! 👀
LIVE na LIVE na tayo ngayon, kaya pasok na at makisabay sa saya! 🫶

Live sa Juan365 app at website.
See you there, mga Kikay’s 🩵✨",,0,"12/29/2025 06:38",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02haQWTuLT7Dcuy36bxWExes6vbU9obMeT2FGHejWcMQoMe24Lkyu1yYCN83zux2Nbl,0,1,Photos,,,,,Lifetime,544,216,8,8,0,0,29,18,11,,,,,
122184099788383179,61561495390240,"JUANKada Host Ikay",,,0,"12/28/2025 08:45",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid01GKyUD7d5TUGrPW6aTPj5g2ao6xka2ojj5iCNGcLSdse5QbQ5YGT9ud8nYyy8hDvl,0,1,Photos,,,,,Lifetime,482,206,4,4,0,0,16,13,3,,,,,
122184039188383179,61561495390240,"JUANKada Host Ikay","Shoutout to all my pretty-faced Kikays out there! 💖

Stay happy, stay playful, at enjoy bawat beat ng araw 🎶

Drop a ""🌸"" kung ready na kayo magkulitan with me today! 10pm-6am 🫣🥰

#Juan365Studios
#ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,"12/27/2025 19:55",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid02uFwmx258shcV8o7thWUyxUgHDfBWGKycT2ubMmF2hrmbXK7WSXyadBHcPT8McaHgl,0,0,Photos,,,,,Lifetime,2412,828,66,58,5,3,195,107,88,,,,,
122184002870383179,61561495390240,"JUANKada Host Ikay",🫶🏼,,0,"12/27/2025 09:59",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0wsRMNLnhxU8tiXQeAtBdJ8HMQp2G6tUdwiyKc9fFvBzmTMAjVTyEtra15ZEFvbEfl,0,1,Photos,,,,,Lifetime,532,222,11,8,2,1,6,2,4,,,,,
122183985896383179,61561495390240,"JUANKada Host Ikay","Swerte check, Kikays! 🍀

Sino na dito tumama na sa Color Game? 

Comment na para ma-spread ang swerte dust niyo Kikays! 🌸

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",,0,"12/27/2025 06:00",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0z2MgjRqyrKa2HGnmJtTeFFwpZ416A8F4DJ53gPk1fzSa8n2wQwBWXuZMmD1VWV1jl,0,0,Photos,,,,,Lifetime,1611,600,21,20,0,1,158,117,41,,,,,
122183961662383179,61561495390240,"JUANKada Host Ikay","Good afternoon, Kikays! 🌸✨

Start the day fresh, smiling, at puno ng good vibes 😌

Huwag kalimutang spread positivity sa paligid mo today!

Drop an emoji that best describes your mood today!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay","Good afternoon, Kikays! 🌸✨

Start the day fresh, smiling, at puno ng good vibes 😌

Huwag kalimutang spread positivity sa paligid mo today!

Drop an emoji that best describes your mood today!

#Juan365Studios #ALLINJUANLIVE #Juan365 #ColorGameLive #JuankadaIkay",16,"12/27/2025 01:00",mixed,https://www.facebook.com/reel/1215374207323168/,1,0,Videos,,,,,Lifetime,1157,441,56,50,5,1,22,,22,6906.116,7.956,0,0,0
122183949746383179,61561495390240,"JUANKada Host Ikay","Good vibes talaga palagi pag kasama sina Juankada Alexchoozy at JUANkada DRAE! Kaya wag palampasin, abangan kami lagi sa Color Game ng Juan365 Studios! 🥰🌸",,0,"12/26/2025 21:39",N/A,https://www.facebook.com/JUANKadaHostIkayOfficialPage/posts/pfbid0fQvb6G3ZqvXsPahixYcvPrfyv7bE4jmYqpd9nZhvfPyz5kTnJ6y3TqzuNTtuLNyHl,0,1,Photos,,,,,Lifetime,472,232,8,8,0,0,18,14,4,,,,,
