Post ID,Page ID,Page name,Title,Description,Duration (sec),Publish time,Caption type,Permalink,Is crosspost,Is share,Post type,Languages,Custom labels,Funded content status,Data comment,Date,Views,Reach,"Reactions, Comments and Shares",Reactions,Comments,Shares,Total clicks,Other Clicks,Matched Audience Targeting Consumption (Photo Click),Seconds viewed,Average Seconds viewed,Estimated earnings (USD),Ad CPM (USD),Ad impressions,Negative feedback from users: Hide all,Link Clicks
1.2212E+17,6.1584E+13,Juankada Jedi,"no big guy, no problem 💪🏻🩷

#JuankadaJedi #JediBabes #fyp #dancetrend #bigguy #trending","no big guy, no problem 💪🏻🩷

#JuankadaJedi #JediBabes #fyp #dancetrend #bigguy #trending",16,2/3/2026 6:00,N/A,https://www.facebook.com/reel/3966483833649726/,1,0,Videos,,,,,Lifetime,2154,97,10,9,1,0,5,5,,1484.932,2.833,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"𝐬𝐨𝐧𝐠𝐞𝐫𝐢𝐬𝐭 muna yan shea after 𝐥𝐢𝐯𝐞! may 𝐫𝐞𝐪𝐮𝐞𝐬𝐭 ba kayo diyan, 𝐣𝐞𝐝𝐢 𝐛𝐚𝐛𝐞𝐬? 🙈

#Juan365Studios #JuankadaJedi #JediBabes #hurtssogood #astrids #karaoke","𝐬𝐨𝐧𝐠𝐞𝐫𝐢𝐬𝐭 muna yan shea after 𝐥𝐢𝐯𝐞! may 𝐫𝐞𝐪𝐮𝐞𝐬𝐭 ba kayo diyan, 𝐣𝐞𝐝𝐢 𝐛𝐚𝐛𝐞𝐬? 🙈

#Juan365Studios #JuankadaJedi #JediBabes #hurtssogood #astrids #karaoke",25,2/3/2026 3:00,N/A,https://www.facebook.com/reel/2774520276225797/,1,0,Videos,,,,,Lifetime,2183,117,13,10,3,0,10,10,,1718.138,3.278,0,0,0,,
1.2212E+17,6.1584E+13,Juankada Jedi,"Feeling meow-del today 🐱🖤 𝐎𝐎𝐓𝐃 slay muna tayo!

#JuankadaJedi #JediBabes #OOTD #model #cat",,0,2/2/2026 19:27,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0tRVuXYCLE6H15UjxnD7r5DZg5fAHhh8B5AnJG1tdJkAUzYsztLFQvDWKExwsK13el,0,0,Photos,,,,,Lifetime,1241,593,27,14,2,11,11,4,7,,,,,,1,
1.2212E+17,6.1584E+13,Juankada Jedi,😎🖤🤘✨,,0,2/2/2026 16:10,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid036PCbdfNboNM1AzGZLYQvwjVsc1hYYeKsdW5WCELZZcqcmtvGj8DhvZRTZmGrx2sDl,0,1,Text,,,,,Lifetime,77,49,3,2,1,0,3,3,,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,❤️‍🔥,,0,2/2/2026 14:49,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02DobgjbgZwFCFVnas7w7D4xkfCFxwppj8McGshohvncXD8nYd7iZRdjtpCDL3c5hKl,0,1,Photos,,,,,Lifetime,234,101,5,4,1,0,5,1,4,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,,,0,1/31/2026 15:11,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02kLYrJ4TvNkJXYMRCeTEZWKywoYRCcGbGrfSPZqXbBShcWFs4qjamFtcTH6vQPB8Hl,0,1,Text,,,,,Lifetime,53,48,1,1,0,0,0,,,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Stealing hearts, one smile at a time 💕

#Juan365Studios #JuankadaJedi #Juan365 #followerseveryonehighlights #fypシ゚ #highlightsシ゚",,0,1/31/2026 16:20,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0KKFug2h4hxcoeKHHkKpUvPvdt6VJw2LyEvmHsUcAkxjKJeM3X9gzcdrMzUxozzUfl,0,0,Photos,,,,,Lifetime,984,552,25,22,2,1,29,24,5,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Spreading love, laughter, and a little bit of magic this Valentine’s 🌹✨
 #JuankadaJedi #Juan365Studios #followerseveryonehighlights #highlightsシ゚ #fypシ゚",,0,1/31/2026 16:21,N/A,https://www.facebook.com/photo.php?fbid=122119316151133214&set=a.122110480779133214&type=3,0,0,Photos,,,,,Lifetime,1,1,3,3,0,0,0,,,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"Stealing hearts, one smile at a time
#Juan365Studios #JuankadaJedi #Juan365 #followerseveryonehighlights #highlights",,0,1/31/2026 16:23,N/A,https://www.facebook.com/photo.php?fbid=122119316355133214&set=a.122103321699133214&type=3,0,0,Photos,,,,,Lifetime,580,239,11,8,2,1,4,3,1,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"New month, new opportunities… hello, February! 🌹

#Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ",,0,1/31/2026 20:52,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid02jsgfZSSTqaiP42i1chk3cJBZ9tWHbbABRD4DrwWMBY3L7SLXgppep8FWJ6k7Z5RFl,0,0,Photos,,,,,Lifetime,1049,499,12,10,2,0,12,7,5,,,,,,,
1.22119E+17,6.1584E+13,Juankada Jedi,"𝐀𝐘𝐆 𝐏𝐀𝐓𝐀𝐊𝐀! May entry na rin ba kayo nitong sayaw, Jedi Babes? 💃🏻

 #Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ #aygpataka #dancetrend","𝐀𝐘𝐆 𝐏𝐀𝐓𝐀𝐊𝐀! May entry na rin ba kayo nitong sayaw, Jedi Babes? 💃🏻

 #Juan365Studios #JuankadaJedi #highlights #fypシ゚ #trendingpost #fypviralシ #aygpataka #dancetrend",16,2/1/2026 3:01,N/A,https://www.facebook.com/reel/1254749643218148/,1,0,Videos,,,,,Lifetime,1200,115,13,10,3,0,13,13,,1498.063,4.485,0,0,0,,
1.22119E+17,6.1584E+13,Juankada Jedi,"𝑷𝑰𝑵𝑲 𝑪𝑶𝑸𝑼𝑬𝑻𝑻𝑬 𝑶𝑶𝑻𝑫 🎀 watch na kayo ng 𝑪𝑶𝑳𝑶𝑹 𝑮𝑨𝑴𝑬 𝑳𝑰𝑽𝑬, Jedi Babes! See youuu!

#Juan365Studios #JuankadaJedi #ootd #colormania",,0,2/1/2026 17:02,N/A,https://www.facebook.com/JuankadaJedi/posts/pfbid0NjN9WuRLc71cnFXNt4VyYRFAbRMcipNnT5uwAUHUCu6PT8GV4cPsmkPKG1fL6qApl,0,0,Photos,,,,,Lifetime,490,202,12,10,2,0,10,4,6,,,,,,,
1.2212E+17,6.1584E+13,Juankada Jedi,"Hindi ko maipaliwanag kung ba't marahil 𝗸𝗮𝘆𝗼 ang 𝗹𝗮𝗴𝗶𝗻𝗴 𝗵𝗶𝗻𝗮𝗵𝗮𝗻𝗮𝗽 𝗸𝗼, 𝗝𝗲𝗱𝗶 𝗕𝗮𝗯𝗲𝘀! 🥹

#Juan365Studios #JuankadaJedi #JediBabes #gayuma #trendingpost","Hindi ko maipaliwanag kung ba't marahil 𝗸𝗮𝘆𝗼 ang 𝗹𝗮𝗴𝗶𝗻𝗴 𝗵𝗶𝗻𝗮𝗵𝗮𝗻𝗮𝗽 𝗸𝗼, 𝗝𝗲𝗱𝗶 𝗕𝗮𝗯𝗲𝘀! 🥹

#Juan365Studios #JuankadaJedi #JediBabes #gayuma #trendingpost",16,2/2/2026 3:00,N/A,https://www.facebook.com/reel/27029486416638252/,1,0,Videos,,,,,Lifetime,2180,102,21,8,2,11,5,5,,1143.673,2.129,0,0,0,,
1.22119E+17,6.1584E+13,Juankada Jedi,"𝐈𝐜𝐞 𝐢𝐧 𝐭𝐡𝐞 𝐚𝐢𝐫, 𝐟𝐢𝐫𝐞 𝐢𝐧 𝐦𝐞.❤️‍🔥❄️

#fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #Juan365 #Juan365Studios #JuankadaJed #lipsync #cosplay #cosplayers #CosplayersOfFacebook","𝐈𝐜𝐞 𝐢𝐧 𝐭𝐡𝐞 𝐚𝐢𝐫, 𝐟𝐢𝐫𝐞 𝐢𝐧 𝐦𝐞.❤️‍🔥❄️

#fypシ゚ #trendingnow #trendingreel #followerseveryone #highlights #Juan365 #Juan365Studios #JuankadaJed #lipsync #cosplay #cosplayers #CosplayersOfFacebook",16,1/31/2026 2:05,N/A,https://www.facebook.com/reel/780637071199943/,0,0,Videos,,,,,Lifetime,3425,2538,4,2,1,1,6,6,,4783.434,1.974,0,0,0,,
1.2213E+17,6.15842E+13,Juankada Lance,🤩,,0,3/18/2026 20:04,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02wDM7NfpAe2BFAK4snDw4QveMcWCiaa5qQnemc9PCB4xXu6y8WfgwJW5UhJTbeQRYl&id=61584243275518,0,1,Photos,,,,,Lifetime,5,3,0,0,0,0,0,,,,,,,,,
1.2213E+17,6.15842E+13,Juankada Lance,"👀 What ya looking at?

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp",,0,3/18/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0d7qe6FiASQZwvbBTzZK1AqVCHkFKHxRdB2YR3MsVn57iddtui6qQYfWScD5gX7Uol&id=61584243275518,0,0,Photos,,,,,Lifetime,151,107,3,3,0,0,2,2,,,,,,,,
1.2213E+17,6.15842E+13,Juankada Lance,"May namiss lang

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp",,0,3/18/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0Kg1QQY6F6bDy4WQy1uP73fmaz9oVGWQBkr5bPfes4KjaN8oVjYBQ7SUAT4XtsRwUl&id=61584243275518,0,0,Photos,,,,,Lifetime,160,109,5,4,1,0,3,3,,,,,,,,
1.2213E+17,6.15842E+13,Juankada Lance,#AllInJuanSaSaya #Juan365ColorGame,,0,3/17/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02e8NhofMCcVfhcDxhV4P4Rwk4ASbBiWJwh5KbLCjYavtL4Njzr4wjSwxGtAjSQ2Jql&id=61584243275518,0,0,Photos,,,,,Lifetime,263,156,10,6,4,0,5,3,2,,,,,,,
1.2213E+17,6.15842E+13,Juankada Lance,"Flower Power!

👀

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp",,0,3/15/2026 6:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid025A76twwUru67rNer4gtKknxySw4Bk8NBZqYVWmf2kFfg8mXkK97kiz6a83uwVfq1l&id=61584243275518,0,0,Photos,,,,,Lifetime,167,102,4,4,0,0,1,1,,,,,,,,
1.2213E+17,6.15842E+13,Juankada Lance,"👀 ok na may kape n tayo

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp",,0,3/15/2026 2:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid09ciWr63xg41cGQ75Mia5Qd1CcxKmt6raQQWgiMAs6k9E5qY4LKEayJbFHs2FgfvSl&id=61584243275518,0,0,Photos,,,,,Lifetime,176,90,11,10,1,0,4,2,2,,,,,,,
1.2213E+17,6.15842E+13,Juankada Lance,"Champion!

👀

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp",,0,3/14/2026 6:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02acG8n7PXLA4RDJaMSpX1wk5WcTXjF48tDiQmfAtdzsE8Gbvva3AMVtQRzm5Mcz8Ll&id=61584243275518,0,0,Photos,,,,,Lifetime,204,134,7,6,1,0,2,1,1,,,,,,,
1.2213E+17,6.15842E+13,Juankada Lance,"Hello

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp",,0,3/13/2026 22:07,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02DoVMMPvo1L3y9WDHBST9cV8bMxS4wun2iq9oziq5REfQJgecekWGRHZvTnuZHq4Wl&id=61584243275518,0,0,Photos,,,,,Lifetime,90,39,6,5,1,0,0,,,,,,,,,
1.2213E+17,6.15842E+13,Juankada Lance,"Coffee time

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp",,0,3/13/2026 22:02,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02fThLGPLjjnR2ikP3ss8hpLXBdkJBSUrozTEeFZgqGeWjTiCtKMUsffRRL7DtwxPml&id=61584243275518,0,0,Photos,,,,,Lifetime,96,41,6,5,0,1,0,,,,,,,,,
1.22129E+17,6.15842E+13,Juankada Lance,"Even on green days, YELLOW still shines. 👀

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp","Even on green days, YELLOW still shines. 👀

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp",24,3/10/2026 14:30,mixed,https://www.facebook.com/reel/972375201782113/,1,0,Videos,,,,,Lifetime,92,83,7,7,0,0,1,1,,312.676,3.957,0,0,0,,
1.22129E+17,6.15842E+13,Juankada Lance,"Golden hour, calm mind. 🌇",,0,3/10/2026 4:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02JsUyryg6BBNhQz8WTip48AX5F6XtsbUPe1g3pDvzBrzei3iJVZ4niov7vGHyrRALl&id=61584243275518,0,0,Photos,,,,,Lifetime,196,108,10,6,3,1,8,8,,,,,,,,
1.22129E+17,6.15842E+13,Juankada Lance,"Lucky color tonight: 🔴 RED

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp","Lucky color tonight: 🔴 RED

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp",20,3/10/2026 2:30,N/A,https://www.facebook.com/reel/1334072871835129/,1,0,Videos,,,,,Lifetime,115,113,8,5,1,2,3,3,,379.447,3.648,0,0,0,,
1.22129E+17,6.15842E+13,Juankada Lance,"Kung katawan ko lang ang habol niyo... baka pwedeng sa color game nalang😅😜

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp","Kung katawan ko lang ang habol niyo... baka pwedeng sa color game nalang😅😜

#JuankadaLance #Juan365ColorGame #AllinJuanSaSaya #fyp",21,3/9/2026 2:30,N/A,https://www.facebook.com/reel/1629800398445060/,1,0,Videos,,,,,Lifetime,76,58,7,5,2,0,5,5,,485.581,8.518,0,0,0,,
1.22129E+17,6.15842E+13,Juankada Lance,"𝐍𝐨𝐭𝐡𝐢𝐧𝐠 𝐬𝐞𝐫𝐢𝐨𝐮𝐬, 𝐣𝐮𝐬𝐭 𝐛𝐞𝐢𝐧𝐠 𝐚 𝐥𝐢𝐭𝐭𝐥𝐞 𝐧𝐨𝐭𝐨𝐫𝐢𝐨𝐮𝐬. 😎

#JuankadaLance #Juan365ColorGame #AllInJuanSaSaya","𝐍𝐨𝐭𝐡𝐢𝐧𝐠 𝐬𝐞𝐫𝐢𝐨𝐮𝐬, 𝐣𝐮𝐬𝐭 𝐛𝐞𝐢𝐧𝐠 𝐚 𝐥𝐢𝐭𝐭𝐥𝐞 𝐧𝐨𝐭𝐨𝐫𝐢𝐨𝐮𝐬. 😎

#JuankadaLance #Juan365ColorGame #AllInJuanSaSaya",17,3/6/2026 1:01,N/A,https://www.facebook.com/reel/1095190519446024/,1,0,Videos,,,,,Lifetime,192,201,8,7,1,0,5,5,,688.983,3.87,0,0,0,,
1.22129E+17,6.15842E+13,Juankada Lance,"𝐓𝐰𝐨 𝐭𝐢𝐠𝐞𝐫𝐬, 𝐨𝐧𝐞 𝐥𝐢𝐭𝐭𝐥𝐞 𝐤𝐢𝐭𝐭𝐞𝐧… 𝐚𝐧𝐝 𝐲𝐨𝐮𝐫 𝐦𝐚𝐬𝐭𝐞𝐫 😼

#JuankadaLance #Juan365ColorGame #AllInJuanSaSaya",,0,3/5/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0AmmjKm6gXsRTzWcbspPMACH5WvhEWfMG7xhH2yYFwPDgtLvTaKfmJRr7U31gMtdEl&id=61584243275518,0,0,Photos,,,,,Lifetime,392,236,11,8,2,1,14,10,4,,,,,,1,
1.22128E+17,6.15842E+13,Juankada Lance,Juankada Lance updated their cover photo.,,0,3/1/2026 13:51,N/A,https://www.facebook.com/photo.php?fbid=122128089969141442&set=a.122098330299141442&type=3,0,0,Photos,,,,,Lifetime,0,0,6,6,0,0,0,,,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,Juankada Lance updated their profile picture.,,0,3/1/2026 13:48,N/A,https://www.facebook.com/photo.php?fbid=122128089831141442&set=a.122098327023141442&type=3,0,0,Photos,,,,,Lifetime,129,66,15,14,1,0,5,5,,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"𝐏𝐚𝐩𝐚𝐰𝐢𝐬 𝐭𝐚𝐲𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚!👌

#Juan365 #JuankadaLance #basketball #reels","𝐏𝐚𝐩𝐚𝐰𝐢𝐬 𝐭𝐚𝐲𝐨 𝐉𝐮𝐚𝐧𝐤𝐚𝐝𝐚!👌

#Juan365 #JuankadaLance #basketball #reels",7,3/1/2026 3:00,N/A,https://www.facebook.com/reel/1244121100534729/,1,0,Videos,,,,,Lifetime,252,159,12,11,1,0,1,1,,799.427,4.62,0,0,0,,
1.22128E+17,6.15842E+13,Juankada Lance,"May kakain ng ipis, may tumili at may napa otso otso🤣🤣🤣

#Juan365 #JuankadaLance #Juankada","May kakain ng ipis, may tumili at may napa otso otso🤣🤣🤣

#Juan365 #JuankadaLance #Juankada",81,2/27/2026 21:30,mixed,https://www.facebook.com/reel/1609284857052891/,1,0,Videos,,,,,Lifetime,86,61,6,4,2,0,6,6,,1292.65,18.206,0,0,0,,
1.22128E+17,6.15842E+13,Juankada Lance,"ANG SEKRETO SA LIKOD NG SUCCESS KO SA JAPAN! 🇯🇵✨

Maraming nagtatanong sa akin, ""Paano ka nakakarating sa Sapporo? Paano ka nakakaporma nang ganyan na parang CEO sa mirror selfie mo?"" 👔 Nakita niyo naman yung background—mga neon lights, yung wheel of fortune, yung aura na pang-global brand ambassador. 🎰🕶

Akala ng marami, pinag-isipan ko ‘to nang mabuti. Akala nila, may deep meaning bawat caption at bawat anggulo ng kuha ko. Pero dahil bawal ang gatekeeping dito, sasabihin ko na ang katotohanan. Ready na ba kayo sa pasabog? 💣

Ang totoo niyan...

Ganto, clickbait lang 'to kasi copy paste ko lang talaga 'to. 😂📈

#JuankadaLance #thankyouforyoursupport #japan",,0,2/27/2026 18:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0CgBZuRVjGk7C526bQ1mhmXsnkkkAppYHz4qNtAVSsnjXUHjhyf9C6LnyNqaXrWtVl&id=61584243275518,0,0,Photos,,,,,Lifetime,169,90,5,3,1,1,5,3,2,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Feel na feel mag kape pag nasa opis😂

#Juan365 #JuankadaLance #reels #coffee","Feel na feel mag kape pag nasa opis😂

#Juan365 #JuankadaLance #reels #coffee",25,2/27/2026 2:30,N/A,https://www.facebook.com/reel/1304721775039392/,1,0,Videos,,,,,Lifetime,83,63,9,8,1,0,11,11,,530.443,7.917,0,0,0,,
1.22128E+17,6.15842E+13,Juankada Lance,"Nasaan kanaba?!

#Juan365 #JuankadaLance #snow #japan",,0,2/26/2026 20:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0NujttA7voTS4xPmZxaRzXPQLq6sNHACBadDdtnkfnLM3buND9FV5QaCEvbPn6Fa2l&id=61584243275518,0,0,Photos,,,,,Lifetime,116,60,8,5,2,1,4,3,1,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Masyadong malamig painitin kita?

#Juan365 #JuankadaLance #japan #cold",,0,2/25/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02Bw3XfP7gyUkjNGe1uMo9se5c7aqagEesw4TWiV4FWLGJ44q4MpsnguQeK37443Erl&id=61584243275518,0,0,Photos,,,,,Lifetime,141,65,11,8,2,1,8,8,,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"pasensya na bro nadale ka 😂 

#Juan365 #JuankadaLance #JuankadaGeoff #kulitan #tawanan #funnyvideos","pasensya na bro nadale ka 😂 

#Juan365 #JuankadaLance #JuankadaGeoff #kulitan #tawanan #funnyvideos",33,2/25/2026 14:30,N/A,https://www.facebook.com/reel/1215672867443278/,1,0,Videos,,,,,Lifetime,250,197,13,9,4,0,8,8,,1981.961,9.091,0,0,0,,
1.22128E+17,6.15842E+13,Juankada Lance,"Day off vibes😎

#JuankadaLance #dayoff #chillvibes","Day off vibes😎

#JuankadaLance #dayoff #chillvibes",12,2/25/2026 3:00,N/A,https://www.facebook.com/reel/2476159582839301/,1,0,Videos,,,,,Lifetime,74,52,12,9,3,0,8,8,,339.18,6.399,0,0,0,,
1.22128E+17,6.15842E+13,Juankada Lance,"Kati ng ulo ko magkakapera ata ako!🤩

#JuankadaLance #MoneyFest #coffee  #sanaol",,0,2/24/2026 23:30,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0wFRX7k43i7ZY8ffC13fLdksNYrzegrxU9zd9BTZZZ9c32Bhs5bG3LPyyGrRoubMzl&id=61584243275518,0,0,Photos,,,,,Lifetime,115,64,8,5,2,1,1,,1,,,,,,,
1.22128E+17,6.15842E+13,Juankada Lance,"Ilan kaya buhok ko sa legs pag inisa isa?

#JuankadaLance #questionoftheday #coffee",,0,2/24/2026 19:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02YGjPHN87PLAbufmXRimtVtfkcy175jStKCrV8Lw6MF16qUhyg3c6wdDnsq7ZeYuUl&id=61584243275518,0,0,Photos,,,,,Lifetime,207,94,22,16,5,1,19,16,3,,,,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"𝐓𝐚𝐠𝐚𝐥 𝐧𝐚𝐦𝐚𝐧 𝐧𝐠 𝐝𝐚𝐭𝐞 𝐤𝐨😕

#Juan365 #JuankadaLance #coffee #date",,0,2/24/2026 16:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02YPW71vv8wftpqhScWvuczqoW6FWFLqfhC29p395MkY18i8RiNBPC4wZ9P5kAkM6jl&id=61584243275518,0,0,Photos,,,,,Lifetime,107,64,10,9,0,1,1,1,,,,,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Sorry na Juankada Ellise, taas mo paala tumalon😅😂

#Juan365 #JuankadaLance #Juankada #prank","Sorry na Juankada Ellise, taas mo paala tumalon😅😂

#Juan365 #JuankadaLance #Juankada #prank",43,2/23/2026 21:30,mixed,https://www.facebook.com/reel/1244484433773970/,1,0,Videos,,,,,Lifetime,258,213,9,7,2,0,8,8,,1906.054,8.396,0,0,0,,
1.22127E+17,6.15842E+13,Juankada Lance,"Manifesting that Jackpot energy today. ⚡️💎

#Juan365 #JuankadaLance #Juankada #fortune","Manifesting that Jackpot energy today. ⚡️💎

#Juan365 #JuankadaLance #Juankada #fortune",30,2/22/2026 21:30,N/A,https://www.facebook.com/reel/26489812553970334/,1,0,Videos,,,,,Lifetime,93,86,8,7,0,1,1,1,,314.498,3.744,0,0,0,,
1.22127E+17,6.15842E+13,Juankada Lance,"Golf nga eh, kayo naman si pa-cute!

#Juan365 #JuankadaLance #Juankada #fyp",,0,2/22/2026 18:00,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid0W6hnzi4MUaGxfj1FP2YDfWTqadZrNo2MFRJVFfNE3awEokHHkdYY3CtmQdH5yzsDl&id=61584243275518,0,0,Photos,,,,,Lifetime,179,80,18,8,9,1,17,10,7,,,,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Naki picture sa next shift kasi why not...

#JuankadaLance #Juan365 #sundayvibes #sundaymorning",,0,2/21/2026 14:44,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02WosiqthE3Hy77fdVvRZD35BE9mbjn8UMAaAYzAqiDPDc13Kk1VPKwodYRR7mL61Wl&id=61584243275518,0,0,Photos,,,,,Lifetime,183,73,13,9,3,1,6,4,2,,,,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Your health matters too  a little sunlight, fresh air, and a clear mind do wonders for both body and soul. 🌿💛

#JuankadaLance #lifeadvice #healthiswealth #health","Tara! KwentuJUAN!😎

Your health matters too  a little sunlight, fresh air, and a clear mind do wonders for both body and soul. 🌿💛

#JuankadaLance #lifeadvice #healthiswealth #health",113,2/20/2026 16:00,mixed,https://www.facebook.com/reel/903795752357368/,1,0,Videos,,,,,Lifetime,140,115,11,7,4,0,10,10,,859.285,6.986,0,0,0,,
1.22127E+17,6.15842E+13,Juankada Lance,"Parang si Alexchoozy yung naka blond😜

#JuankadaLance #Juankada #trending #fyp",,0,2/20/2026 6:59,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid021jLtC6KfEFR81tcDm5yJzcdioRhGFbPQBrQyrT9oiRdUTBLrYKcThbincrMjw7aAl&id=61584243275518,0,0,Photos,,,,,Lifetime,484,239,23,18,3,2,23,20,3,,,,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Alam mo na ba kung gaano kalaki ang jackpot sa Juan365? 👀

Kung hindi pa… panoorin mo ‘to at ma-amaze ka sa laki ng prize pool! 🥳

#Juan365 #JuankadaLance #JackpotAlert #ExcitedNa #OnlineFun","Alam mo na ba kung gaano kalaki ang jackpot sa Juan365? 👀

Kung hindi pa… panoorin mo ‘to at ma-amaze ka sa laki ng prize pool! 🥳

#Juan365 #JuankadaLance #JackpotAlert #ExcitedNa #OnlineFun",75,2/19/2026 20:30,uploaded,https://www.facebook.com/reel/1607046130420458/,1,0,Videos,,,,,Lifetime,96,74,6,5,1,0,5,5,,848.175,9.978,0,0,0,,
1.22127E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!✨
Throw back bago mag Juan365😎

#JuankadaLance #lifeadvice #healthadvice #trending","Tara! KwentuJUAN!✨
Throw back bago mag Juan365😎

#JuankadaLance #lifeadvice #healthadvice #trending",113,2/18/2026 15:30,uploaded,https://www.facebook.com/reel/2358771757902740/,1,0,Videos,,,,,Lifetime,125,111,6,6,0,0,6,6,,688.229,5.933,0,0,0,,
1.22127E+17,6.15842E+13,Juankada Lance,"Eto nayung sign na mag color game ka👌

#JuankadaLance #JuankadaLigaya #JuankadaJedi #JuankadaAlexchoozy #Juan365",,0,2/18/2026 7:52,N/A,https://www.facebook.com/permalink.php?story_fbid=pfbid02ZUdGH59sYMugcmStbGmJFND7noKVNxViP38L39XCGe4NCJhE6NyhdhuQyWrphFh5l&id=61584243275518,0,0,Photos,,,,,Lifetime,194,97,12,10,1,1,9,7,2,,,,,,,
1.22127E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN!😎

Health advice for everyJUAN! Keep in mind that…

👉 Ang katawan mo ang puhunan mo.
Alagaan mo ngayon, para panalo bukas. 💪✨

#JuankadaLance #lifestyle #lifeadvice #healthy #fyp","Tara! KwentuJUAN!😎

Health advice for everyJUAN! Keep in mind that…

👉 Ang katawan mo ang puhunan mo.
Alagaan mo ngayon, para panalo bukas. 💪✨

#JuankadaLance #lifestyle #lifeadvice #healthy #fyp",118,2/18/2026 2:30,N/A,https://www.facebook.com/reel/2358072177952349/,1,0,Videos,,,,,Lifetime,48,40,8,6,2,0,6,6,,378.98,9.023,0,0,0,,
1.22126E+17,6.15842E+13,Juankada Lance,"Tara! KwentuJUAN! 😎

New gen GILAS ngaba or old gen?

#JuankadaLance #gilaspilipinas #interview #basketball","Tara! KwentuJUAN! 😎

New gen GILAS ngaba or old gen?

#JuankadaLance #gilaspilipinas #interview #basketball",55,2/17/2026 2:30,N/A,https://www.facebook.com/reel/961659172864190/,1,0,Videos,,,,,Lifetime,54,42,10,9,1,0,5,5,,379.663,8.253,0,0,0,,
